"code","name","offName","alias","localName","zone","address","nearestStations","trackType","lat","lng","priority","type","updatedOnNum"
"SL-YGM","Yatagama","","","","36","","SL-YGM:0,","1","7.31857","80.36417","2","0","0"
"SL-RBK","Rambukkana","","","","36","","SL-RBK:0,","1","7.32104","80.39044","2","0","0"
"SL-KMA","Kadigamuwa","","","","36","","SL-KMA:0,","0","7.31797","80.43346","2","0","0"
"SL-GDA","Gangoda","","","","36","","SL-GDA:0,","0","7.29825","80.45332","2","0","0"
"SL-IKT","Ihalakotte","","","","36","","SL-IKT:0,","0","7.28884","80.46925","2","0","0"
"SL-BNA","Balana","","","","36","","SL-BNA:0,","0","7.26663","80.48945","2","0","0"
"SL-KGW","Kadugannawa","","","","36","","SL-KGW:0,","0","7.25778","80.52069","2","0","0"
"SL-PLT","Pilimatalawa","","","","36","","SL-PLT:0,","0","7.26692","80.55266","2","0","0"
"SL-MHN","Mihintale Jn","","","","36","","SL-MHN:0,","0","8.35872","80.50161","3","1","0"
"SL-MHJ","Mihintale Jn","","","","36","","SL-MHJ:0,","0","8.35891","80.4184","3","1","0"
"SL-SAL","Saliyapura","","","","36","","SL-SAL:0,","0","8.38978","80.42228","2","0","0"
"SL-PHW","Parasangahawewa","","","","36","","SL-PHW:0,","0","8.44521","80.43152","2","0","0"
"SL-MEM","Medagama","","","","36","","SL-MEM:0,","0","8.47507","80.43512","2","0","0"
"SL-PON","Poonewa","","","","36","","SL-PON:0,","0","8.61274","80.46288","2","0","0"
"SL-EKM","Eratperivakulam","","","","36","","SL-EKM:0,","0","8.709279","80.480796","2","0","0"
"SL-VNA","Vavunia","","","","36","","SL-VNA:0,","0","8.753695","80.493456","2","0","0"
"SL-OMT","Omantai","","","","36","","SL-OMT:0,","0","8.865248","80.501115","2","0","0"
"SL-TDK","Thandikulam","","","","36","","SL-TDK:0,","0","8.77814","80.484808","2","0","0"
"SL-RGA","Randenigama","","","","36","","SL-RGA:0,","0","7.84844","80.25935","2","0","0"
"SL-ABN","Ambanpola","","","","36","","SL-ABN:0,","0","7.91908","80.246087","2","0","0"
"SL-GLM","Galgamuwa","","","","36","","SL-GLM:0,","0","8.002087","80.271427","2","0","0"
"SL-SGM","Senarathgama","","","","36","","SL-SGM:0,","0","8.085974","80.277675","2","0","0"
"SL-TBM","Tambuttegama","","","","36","","SL-TBM:0,","0","8.15434","80.30372","2","0","0"
"SL-TLA","Talawa","","","","36","","SL-TLA:0,","0","8.2319","80.34827","2","0","0"
"SL-SRP","Sravasthipura","","","","36","","SL-SRP:0,","0","8.29856","80.37683","2","0","0"
"SL-APT","Anuradhapura New Town","","","","0","","SL-APT:0,","0","8.321184","80.399074","2","0","0"
"SL-ANP","Anuradhapura","","","","36","","SL-ANP:0,","0","8.34434","80.41094","2","0","0"
"GGGS","Garha","GARHA GOODS SHE","","Garha Goods Shed","11","Jabalpur Bypass Road (NH 34), Shastri Nagar, Jabalpur 482 003, Madhya Pradesh","GGGS:0,KEQ:6,GRG:9,MML:9,JBP:12,JPV:13,BRGT:17,ADTL:20,CRE:20,","2","23.14134","79.86474","2","0","1714423404"
"KUMT","Kurmahat","","","","4","Kurmahat, Dumka Hansdiha Rd, Kunji, Jharkhand 814145, Jharkhand","KUMT:0,NNHT:7,HSDA:9,KADL:15,GGWA:15,BRPS:19,KAKI:23,DANE:23,PYHT:24,PETA:25,","2","24.53147","87.11541","2","0","0"
"NNHT","Nonihat Bhaturia","NONIHAT","","","4","Nonihat Station Rd, Nunihat, Distt. - Dumka, Jharkhand","NNHT:0,KUMT:7,BRPS:12,HSDA:16,MPUR:21,GGWA:22,KADL:22,","2","24.47626","87.14256","4","0","1668011911"
"SL-MTR","Matara","","","","36","","SL-MTR:0,","0","5.9519","80.54439","2","0","0"
"SL-KUG","Katugoda","","","","36","","SL-KUG:0,","0","6.03279","80.24016","2","0","0"
"SL-UNW","Unawatuna","","","","36","","SL-UNW:0,","0","6.02203","80.24915","2","0","0"
"SL-TLP","Talpe","","","","36","","SL-TLP:0,","0","5.99854","80.28032","2","0","0"
"SL-HBD","Habaraduwa","","","","36","","SL-HBD:0,","0","5.99408","80.3073","2","0","0"
"SL-KOG","Koggala","","","","36","","SL-KOG:0,","0","5.98608","80.33162","2","0","0"
"SL-KTL","Kataluwa","","","","36","","SL-KTL:0,","0","5.9826","80.34034","2","0","0"
"SL-ANM","Ahangama","","","","36","","SL-ANM:0,","0","5.97333","80.36398","2","0","0"
"SL-MED","Midigama","","","","36","","SL-MED:0,","0","5.9652","80.39147","2","0","0"
"SL-KMB","Kumbalgama","","","","36","","SL-KMB:0,","0","5.96363","80.40967","2","0","0"
"SL-WLM","Weligama","","","","36","","SL-WLM:0,","0","5.97572","80.42961","2","0","0"
"SL-MIS","Mrissa","","","","36","","SL-MIS:0,","0","5.95674","80.4734","2","0","0"
"SL-PLR","Polwatumodera","","","","36","","SL-PLR:0,","0","5.96427","80.45739","2","0","0"
"SL-KMG","Kamburugamuwa","","","","36","","SL-KMG:0,","0","5.94352","80.49585","2","0","0"
"SL-WLG","Walgama","","","","36","","SL-WLG:0,","0","5.94541","80.51425","2","0","0"
"SL-BLA","Beliatta","","","","36","","SL-BLA:0,","0","6.04401","80.73833","2","0","0"
"GNJB","Gopinathjew Banikund","GOPINATHJEW BANIKUND","","","3","Dist - Jagatsinghpur, PIN - 754140, Odisha","GNJB:0,RHMA:4,NIN:8,BDBA:8,BGDI:15,JSRD:15,PRDP:18,SIJU:19,GRKN:20,","3","20.290649","86.443957","2","0","0"
"VPDP","Ernakulam Siding","","","International Container Trans-Shipment Terminal","14","Goshree Rd, Vallarpadam, Ernakulam, Kerala","VPDP:0,ERN:4,ERS:6,IPL:9,KUMM:13,KLMR:14,TRTR:14,KFE:18,AROR:18,AWY:20,MNTT:22,EZP:23,CWR:23,","2","9.98374","76.24815","0","5","0"
"LPK","Lepetkata","LEPETKATA","","","8","Kalatomoni Gaon, Lepetkata, PIN - 786007, Dist. - Dibrugarh., Assam","LPK:0,DMGN:6,KOWN:10,TNGN:17,DBRG:19,CKW:22,MRHT:22,","2","27.34786","94.8391","2","0","0"
"SL-PNV","Periyanagavillu","","","","36","","SL-PNV:0,","0","8.22852","79.86658","2","0","0"
"SL-JLA","Jaela","","","","36","","SL-JLA:0,","1","7.07787","79.89203","2","0","0"
"SL-CAK","Colombo Airport Katunayaka","","","","36","","SL-CAK:0,","0","7.1579","79.87523","2","0","0"
"ARCOT","Arcot Bridge","","","","14","Kanchipuram - Vellore Bypass Rd, Arcot, Tamil Nadu","ARCOT:0,WJR:9,TUG:17,MCN:17,THL:22,SHU:24,","12","12.90937","79.30632","2","0","0"
"MR-TAMUH","Tamu","","","","0","","MR-TAMUH:0,","12","24.21813","94.30327","2","0","0"
"MOREH","Moreh","","","","0","Indo-Myanmar Rd, Moreh, Manipur","MOREH:0,","12","24.25135","94.30231","2","0","0"
"GKJ2","Golakganj Jn","","","","8","Station Rd , Golakganj , Dist - Dhubri, Assam","GKJ:0,GKJ2:0,MTJR:4,BSI:12,GUP:13,AGMN:15,DBB:20,MONJ:21,BDYR:22,BXT:25,","2","26.10804","89.83097","3","1","0"
"GUP2","Gauripur","","","","8","Dhubri - Kochugaon Rd, Gauripur , Dist - Dhubri, Assam","GUP2:0,GUP:0,DBB:7,GKJ:13,MTJR:17,BSI:25,","2","26.07702","89.95556","2","0","0"
"BGBI","Bagribari","","","","8","Unnamed Road, Angarkata Pt.II , Dist - Dhubri, Assam","BGBI:0,BLPA:12,GUP:24,","2","26.20463","90.12048","2","0","1587496462"
"BLPA","Bilasipara","BILASIPARA","","","8","Nathpara - NH 31 Link Rd, Bilasipara, District: Dhubri. Pincode: 783348, Assam","BLPA:0,","2","26.24258","90.23868","2","0","1616255170"
"CHAA","Chapar","CHAPAR","","","8","Chapar Tea Estate Rd, Kazipara, Chapar , Dist - Dhubri, Assam","CHAA:0,BLPA:23,","2","26.27585","90.43796","2","0","0"
"ALMG","Alamganj","","","","8","Unnamed Road, Geramari Pt.I , Dist - Dhubri, Assam","ALMG:0,GUP:10,DBB:17,GKJ:23,","2","26.11893","90.0257","2","0","0"
"BCMR","Bechimari","","beachamari","Boitamari","8","Boitamari Link Rd, Dist - Bongaigaon, Assam","BCMR:0,AYU:14,MZQ:23,","2","26.36021","90.52458","2","0","1651500428"
"SILE","Sile","","","","8","NH-515, Sille, PIN - 791102, Dist. - East Siang, Arunachal Pradesh","SILE:0,MZS:16,JYK:24,","12","27.938636","95.298507","2","0","1713962051"
"LABO","Labo Halt","","","","8","NH-515, Rani, Sille-Oyan circle, PIN - 791102, Dist. - East Siang, Arunachal Pradesh","LABO:0,MZS:23,","12","28.000612","95.328789","2","0","1713962051"
"TRMNI","Trimohani","","","","8","Ramjibanpur Rd, Trimohini, Kismatdapat, Dist - Dakshin Dinajpur, West Bengal","TRMNI:0,BLGT:22,","12","25.27498","88.93277","2","0","0"
"KMPRA","Kamarpara","","","","8","Village Rd, Kamarpara, Kurmail, Dist - Dakshin Dinajpur, West Bengal","KMPRA:0,BLGT:13,","12","25.24311","88.85947","2","0","0"
"SL-PRL","Peralanda","","","","36","","SL-PRL:0,","1","7.03802","79.91236","2","0","0"
"SL-KAN","Kandana","","","","36","","SL-KAN:0,","1","7.04921","79.90163","2","0","0"
"SL-KAW","Kapuwatta","","","","36","","SL-KAW:0,","1","7.063","79.896","2","0","0"
"SL-TUD","Tudella","","","","36","","SL-TUD:0,","0","7.09296","79.89095","2","0","0"
"SL-KUD","Kudahakapola","","","","36","","SL-KUD:0,","0","7.10386","79.88978","2","0","0"
"SL-AWP","Alawatupitiya","","","","36","","SL-AWP:0,","0","7.11568","79.88711","2","0","0"
"SL-LGM","Liyangemulla","","","","36","","SL-LGM:0,","0","7.14717","79.87824","2","0","0"
"SL-SED","Seeduwa","","","","36","","SL-SED:0,","0","7.12888","79.88244","2","0","0"
"SL-IPZ","Investment Promotion Zone","","","","36","","SL-IPZ:0,","0","7.15619","79.87582","2","0","0"
"SL-KTK","Katunayaka","","","","36","","SL-KTK:0,","0","7.16705","79.87221","2","0","0"
"SL-KUR","Kuranagala","","","","36","","SL-KUR:0,","0","7.19106","79.86208","2","0","0"
"SL-NGB","Negombo","","","","36","","SL-NGB:0,","0","7.21047","79.842","2","0","0"
"SL-WKL","Waikkala","","","","36","","SL-WKL:0,","0","7.27726","79.86031","2","0","0"
"SL-KCH","Kochchikade","","","","36","","SL-KCH:0,","0","7.2643","79.85724","2","0","0"
"SL-KAT","Kattuwa","","","","36","","SL-KAT:0,","0","7.23918","79.84748","2","0","0"
"SL-BLT","Bolawatta","","","","36","","SL-BLT:0,","0","7.29698","79.86086","2","0","0"
"SL-BSA","Borelessa","","","","36","","SL-BSA:0,","0","7.31982","79.86307","2","0","0"
"SL-LWL","Lunuwila","","","","36","","SL-LWL:0,","0","7.3467","79.8631","2","0","0"
"SL-TDR","Tummodera","","","","36","","SL-TDR:0,","0","7.39012","79.85903","2","0","0"
"SL-NAT","Nattandiya","","","","36","","SL-NAT:0,","0","7.41429","79.86599","2","0","0"
"SL-WHP","Walahapitiya","","","","36","","SL-WHP:0,","0","7.43944","79.85908","2","0","0"
"SL-KWW","Kudawewa","","","","36","","SL-KWW:0,","0","7.46223","79.85303","2","0","0"
"SL-NPK","Nelumpokuna","","","","36","","SL-NPK:0,","0","7.47708","79.84459","2","0","0"
"SL-MDP","Madampe","","","","36","","SL-MDP:0,","0","7.49688","79.8414","2","0","0"
"SL-KYA","Kakkapalliya","","","","36","","SL-KYA:0,","0","7.53281","79.82271","2","0","0"
"SL-CHL","Chilaw","","","","36","","SL-CHL:0,","0","7.57551","79.79097","2","0","0"
"SL-SWR","Sawarana","","","","36","","SL-SWR:0,","0","7.55824","79.80883","2","0","0"
"SL-BGY","Bangadeniya","","","","36","","SL-BGY:0,","0","7.63544","79.82847","2","0","0"
"SL-PCK","Pulichchakulam","","","","36","","SL-PCK:0,","0","7.75721","79.82819","2","0","0"
"SL-MNG","Manuwangama","","","","36","","SL-MNG:0,","0","7.600698","79.827533","2","0","0"
"SL-AKT","Arachchikattuwa","","","","36","","SL-AKT:0,","0","7.667359","79.828522","2","0","0"
"SL-BOA","Battaluoya","","","","36","","SL-BOA:0,","0","7.703215","79.827901","2","0","0"
"SL-MNL","Mundel","","","","36","","SL-MNL:0,","0","7.79739","79.82568","2","0","0"
"SL-MGE","Mangalaeliya","","","","36","","SL-MGE:0,","0","7.860526","79.820436","2","0","0"
"SL-MKI","Madurankuli","","","","36","","SL-MKI:0,","0","7.903065","79.820889","2","0","0"
"SL-PVI","Palavi","","","","36","","SL-PVI:0,","0","7.98147","79.83279","2","0","0"
"SL-PTM","Puttalam","","","","36","","SL-PTM:0,","0","8.02257","79.8378","2","0","0"
"SL-KPL","Karadipooval","","","","36","","SL-KPL:0,","0","8.13055","79.8635","2","0","0"
"SL-NOR","Noornagar","","","","36","","SL-NOR:0,","0","8.036124","79.839846","2","0","0"
"SSPS","Salem Steel Plant Siding","","","SAIL Siding","14","Steel Plant Rd, Alagusamudram, Salem, Tamil Nadu","SSPS:0,SA:12,SAMT:16,KPPR:18,SXT:18,VRPD:22,OML:23,MALR:25,","2","11.66398","78.01993","0","5","1716883471"
"SANKW","Sankari West","","","","0","Bhavani Main Road, Sankari West, Tamil Nadu","SANKW:0,","12","11.45631","77.82908","2","0","0"
"IOCLS","Indian Oil Corporation Limited Sankari Depot","","","","0","Nallapulli Amman Kovil Rd, Tamil Nadu","IOCLS:0,SGE:1,MVPM:6,ANU:9,CV:17,DC:19,ED:22,","12","11.43645","77.87067","0","7","0"
"DMFS","FCI Siding Dimapur","","","","8","Railway Station Road, Civil Hospital Colony, Dimapur, Dist - Dimapur, Nagaland","DMFS:0,DMV:1,KHKT:7,RXR:11,BXJ:15,DSR:18,CJA:21,","2","25.90222","93.72714","0","5","1563525129"
"MCSC","MCRS Chhatarpur","MCS CHHATARPUR","","","5","Maharaja Chhatrasal Railway Station, Chhatarpur Bamitha  Road   (NH 39 ), Chhatarpur, Madhya Pradesh","MCSC:0,BSRI:11,DAYG:19,ISHN:25,","2","24.87795","79.61494","4","0","1698892709"
"ISHN","Ishanagar","ISHANAGAR","","","5","Ishanagar Station Road, Isha Nagar, Madhya Pradesh","ISHN:0,RAPU:5,TILA:12,KHGP:22,MCSC:25,","2","24.85378","79.39333","2","0","0"
"RAPU","Rampur","RAMPURA","","","5","Rampur Station Road, Rampur, Madhya Pradesh","RAPU:0,ISHN:5,TILA:7,KHGP:17,","2","24.84449","79.35165","2","0","0"
"MWAI","Mawai","MAWAI","","","5","Mawai Station Rd, Tehsil-Prithvipur, District-Tikamgarh, Pincode-472339., Madhya Pradesh","MWAI:0,TKMG:10,SKNP:13,","2","24.79431","78.9372","2","0","0"
"SKNP","Sarkanpur","SARKANPUR","","","5","Balwantpura Railway Station, Shyampura, Madhya Pradesh","SKNP:0,KHGP:13,MWAI:13,TILA:23,TKMG:23,","2","24.82305","79.06394","2","0","1728900323"
"KHGP","Khargapur","KHARGAPUR","","","5","Station Road, Phuter Chak-2 , Khargapur, Madhya Pradesh","KHGP:0,TILA:10,SKNP:13,RAPU:17,ISHN:22,","2","24.84595","79.18449","4","0","0"
"TILA","Tila","TILA","","","5","Teela Station Road, Kotra, Madhya Pradesh","TILA:0,RAPU:7,KHGP:10,ISHN:12,SKNP:23,","2","24.83561","79.28601","2","0","0"
"BSRI","Basari","BASARI","","","5","Station Road, Naiguwan Chhatarpur, Madhya Pradesh","BSRI:0,DAYG:8,MCSC:11,KURJ:20,","2","24.81339","79.70291","2","0","0"
"DAYG","Duriya Ganj","DARIYAGANJ","","","5","Duriya Ganj, PIN - 471105, Dist. - Chhatarpur, Madhya Pradesh","DAYG:0,BSRI:8,KURJ:12,MCSC:19,","2","24.80152","79.78232","2","0","0"
"BTSS","Barauni Thermal Power Station Siding","","","","2","BTPS NH-31, Bihar","DKGS:0,BTSS:0,BTPH:1,RJO:3,GHX:3,NBJU:5,HTZU:6,BJU:6,HTZ:6,BEHT:8,BUJ:8,TALL:10,RDUM:10,ANAH:11,TIL:11,JLPH:13,TGA:13,MKA:14,SHHT:14,MPNH:16,BRYA:16,SIVN:17,GGSY:18,BGS:18,BHAD:19,DMRX:20,MOR:22,BCA:22,DJS:23,MKB:25,KNHP:25,","3","25.41089","86.01385","0","5","0"
"BWDB","Bodwad B Cabin","","","","1","Near Bodwad Railway Station, Maharashtra","BWDB:0,BDWD:1,KLHD:6,KMKD:12,ACG:13,VNA:19,MKU:21,","12","20.90658","76.01214","0","3","0"
"PAZHT","Pazhangottai","","","","14","Mettur, Tamil Nadu 636454, Tamil Nadu","PAZHT:0,MCRD:5,MTDM:8,OML:21,","3","11.802159","77.88263","0","11","0"
"MTPPS","Mettur Thermal Power Plant Siding","","","","14","SH 158, Mettur, Tamil Nadu","MTPPS:0,MCRD:16,MTDM:19,","2","11.77289","77.81104","0","5","0"
"CHKTR","Chinna Koothanur","","","","14","Chinna Koothanur Road, Chinnakoothanur, Tamil Nadu","CHKTR:0,MCRD:3,MTDM:9,OML:20,","3","11.808114","77.892544","2","0","0"
"VIRUD","Virudasampatty","","","","14","Virudhasampatti Rd, Virudhasampatti, Tamil Nadu","VIRUD:0,MCRD:2,MTDM:10,OML:19,","3","11.811","77.902537","0","11","0"
"CCTPS","Chennai Siding","","","Chennai Container Terminal Pvt. Siding","14","16, 5th Ln, Pudumanaikuppam, Royapuram, Chennai, Tamil Nadu","CCTPS:0,RPM:1,WST:2,MSF:2,MSB:2,KOK:2,MPK:3,BBQ:3,TNP:3,VOC:4,MAS:4,MASS:4,MS:4,VJM:5,PCW:6,TVT:6,PER:6,MSC:6,PEW:8,NBK:8,WCN:9,MKK:9,VLK:10,MBM:11,KAVM:12,KOTR:12,ENR:13,SP:13,PVM:14,GDY:15,ABU:16,STM:17,TMVL:18,AIPP:18,ANNR:19,PZA:19,AIP:20,MN:20,NPKM:21,TLM:21,AVD:21,MJR:23,PV:23,HC:24,PAB:25,CMP:25,","12","13.107453","80.296696","0","5","0"
"KUJU","Kuju","KUJU","","","2","Kuju Station Rd, Kuju, Jharkhand","KUJU:0,RRME:7,MNDU:10,DIWR:11,ARGD:11,BRKA:13,KMHT:14,CHRI:16,RMT:18,SDWR:19,CNPR:19,BHKD:21,JGBR:24,","2","23.721588","85.502304","2","0","1738265217"
"MNDU","Mandu Halt","MANDU HALT","","","2","Unnamed Road, Mandu, Jharkhand","MNDU:0,CHRI:6,KUJU:10,RRME:17,ARGD:21,BRKA:23,BES:23,","2","23.80655","85.47279","2","0","0"
"CHRI","Charhi","CHARHI","","","2","Charhi Station Rd, Indra, Jharkhand","CHRI:0,MNDU:6,KUJU:16,BES:17,RRME:23,","2","23.841909","85.441689","2","0","0"
"BES","Bes","BES","","","2","Bes, PIN - 825302, Dist - Hazaribag, Jharkhand","BES:0,HZBN:10,KSNA:17,CHRI:17,MNDU:23,","2","23.90576","85.32436","2","0","0"
"AJLS","Arakkonam Electric Loco Shed","","","","14","Electric Loco Shed, near Railway station road, Arakkonam - 631001, Tamil Nadu","AJLS:0,AJJ:1,PLMG:1,MSU:4,MLPM:4,AJJN:4,IPT:9,CTRE:9,TO:9,AVN:13,MAF:14,TKO:14,TRT:15,SPAM:17,KBT:20,POI:22,TMLP:22,SHU:23,EGT:23,","14","13.082523","79.679679","0","8","0"
"SGUJ-DLSS","Siliguri Jn Diesel Loco Shed","","","","8","Patiram Jote, near Cooliepatti,  PO-Pradhannagar, Siliguri , Dist- Darjeeling, Pin 734003, West Bengal","SGUJ-DLSS:0,SGUD:1,SGUJ:1,SGUT:2,NJP:6,BORA:9,SN2:10,SN:10,GLMA:10,RNI:13,ABFC:15,RTG:17,SVQ:22,NAK:22,BLK:24,","12","26.718552","88.411413","0","8","1644166565"
"LATH","Lath","LATH HALT","","","9","Lath Station Rd, Haryana","LATH:0,MOHR:7,RBHR:8,GHNA:15,BRNI:17,KHDR:21,BASN:21,RKX:25,MDLA:25,SNP:25,","2","29.063107","76.78902","2","0","1721589097"
"LTKR","Lalit Khera","LALIT KHERA HALT","","","9","Lalit Khera, Haryana 126101, Haryana","LTKR:0,BHMW:8,PPDE:12,ISRI:13,BUTN:16,SPBK:17,JCY:17,SWDE:20,JIND:21,KHDR:22,PKDE:25,","2","29.268396","76.477438","2","0","0"
"BHMW","Bhambeva","BHAMBHEWA","","","9","Bham Bhewa Railway Station, Bham Bhewa 126113, Haryana","BHMW:0,ISRI:5,BUTN:8,LTKR:8,KHDR:14,GHNA:20,PPDE:20,SPBK:25,JCY:25,","2","29.239371","76.550756","2","0","0"
"ISRI","Ishapur Kheri","ISHAPUR KHERI HALT","","","9","Ishapur Kheri Railway Station, Siwana Mal, Haryana","ISRI:0,BUTN:3,BHMW:5,KHDR:9,LTKR:13,GHNA:15,BASN:21,RBHR:22,RKX:25,MDLA:25,PPDE:25,","2","29.216383","76.592966","2","0","0"
"BUTN","Butana","BUTANA HALT","","","9","Butana Railway Station, Butana Khetlan, Haryana","BUTN:0,ISRI:3,KHDR:6,BHMW:8,GHNA:12,LTKR:16,BASN:18,RBHR:19,RKX:22,MDLA:22,","2","29.201156","76.624292","2","0","0"
"KHDR","Khandrai","","","","9","Station Road, Haryana","KHDR:0,BUTN:6,GHNA:6,ISRI:9,BASN:12,RBHR:13,BHMW:14,RKX:16,MDLA:16,JSS:20,LATH:21,LTKR:22,DHRN:22,MKLI:25,","2","29.179309","76.674813","2","0","0"
"RBHR","Rabhra","RABHRA HALT","","","9","Gohanarural, Sikandarpur Majra 131301, Haryana","RBHR:0,GHNA:7,LATH:8,BASN:13,KHDR:13,MOHR:15,RKX:17,MDLA:17,BUTN:19,JSS:21,ISRI:22,DHRN:23,BRNI:25,","2","29.095542","76.719804","2","0","1721589097"
"MOHR","Mohana Haryana","MOHANA HARYANA","","","9","Mohana Station Rd, Haryana","MOHR:0,LATH:7,BRNI:10,RBHR:15,SNP:18,GHNA:22,HNN:23,","2","29.04329","76.85536","2","0","1721589097"
"BRNI","Barwasni","BARWASNI HALT","","","9","Barwasni Station Rd, Kilorad, Haryana","BRNI:0,SNP:8,MOHR:10,HNN:13,SLKN:16,LATH:17,RDDE:18,RUG:19,GNU:24,RBHR:25,NUR:25,","2","29.02358","76.94243","2","0","1721589097"
"NRMH","Nava Raipur","","","Naya Raipur","11","Sector 1, Raipur - 492 101, Chhattisgarh","NRMH:0,MNDH:3,CBDH:8,LAE:9,KDRI:16,ANMD:16,WRC:18,URK:19,UKEC:19,R:19,AVP:22,SRWN:23,","3","21.21802","81.801028","2","0","1727650000"
"CIM","Chettipalayam","CHETTIPALAIYAM","","","14","63/b, High Ways Road, Chettipalayam, Tamil Nadu","CIM:0,PTJ:9,CNV:10,CBE:15,CBF:18,MDKI:19,IGU:20,SHI:23,ETMD:24,PLMD:25,TDE:25,","2","10.91547","77.03345","0","12","0"
"SPYD","Sakatpura yard","","","","15","Unnamed Road, Electricity Board Area, Kota, Rajasthan","SPYD:0,GQL:14,KOTA:14,SGAC:15,CDSL:21,KPTN:22,DKNT:23,","2","25.17333","75.81285","0","4","0"
"JQSG","Kymore Siding","","","ACC Ltd.","15","ACC Cement Factory, Near Govt. High School Kymore, Vijayraghavgarh, Katni - 483880, Madhya Pradesh","JQSG:0,JKE:22,","2","24.05502","80.60476","0","5","0"
"NMGS","Numaligarh Refinery Project Siding","","","","8","Unnamed Road, Golaghat, Numaligarh, Assam","NMGS:0,NMGY:10,KUTI:12,BLPR:16,RNGG:20,","0","26.58034","93.79324","0","5","0"
"DELI","Deoli","","","","1","Off MH SH 361, Deoli, Dist.- Wardha, Pin - 442101, Maharashtra","DELI:0,BHID:11,WR:16,SEGM:19,CHJC:20,KALM:23,","9","20.64107","78.48938","2","0","1695329790"
"BHID","Bhidi","","","","1","MSH 3, Bhidi, Maharashtra","BHID:0,DELI:11,KALM:12,","9","20.57015","78.41166","2","0","1695329790"
"KALM","Kalamb","","","","1","MH SH 361, Kalamb Matha, Kalamb, Dist. Yevatmal, Pin - 445401, Maharashtra","KALM:0,BHID:12,DELI:23,","12","20.48203","78.35603","2","0","1743227645"
"UMKED","Umarkhed","","","","0","Unnamed Road, Krushna Nagari, Umarkhed, Maharashtra","UMKED:0,","12","19.60363","77.67261","2","0","0"
"ARDHP","Ardhapur","","","","1","NH361, Ardhapur, Maharashtra","ARDHP:0,MTDI:15,NED:18,PARD:22,WNG:24,","12","19.28428","77.38867","2","0","0"
"DVRD","Devalia Road","DEVALIA ROAD","","","16","Off Mundra Port Rd, Devaliya, Taluka-Anjar, District-Kachchh, Pincode-370110., Gujarat","DVRD:0,AI:12,AJE:19,GIMB:21,","3","23.03387","69.98882","2","0","0"
"VSRD","Vasai Thirth Road","","","","16","Unnamed Road, Hatdi, Gujarat","VSRD:0,AI:23,","3","22.96227","69.91755","2","0","0"
"MDAR","Mundra Airstrip Road","","","","16","Goersama, Mundra, District Kachchh - 370421, Gujarat","MDAR:0,","3","22.8351","69.7592","2","0","1717267987"
"TGR1","Block Catch Siding Cabin 1","","","X101","1","Unamed Road, Awal Khed, AH47 - MH 421602, Maharashtra","TGR1:0,IGP:5,KSRA:10,GO:13,PI:21,","4","19.70035","73.51944","0","3","0"
"MRTD","Morthad","MORTAD","","","10","Railway Station Road, Morthad, Nizamabad Dist., Pin-503225, Telangana","MRTD:0,ARMU:16,MTPI:21,","2","18.82046","78.45313","2","0","0"
"LKKR","Lakkora","","","","10","Unnamed Road, Telangana","LKKR:0,MRTD:9,ARMU:11,","12","18.79817","78.36953","2","0","0"
"ARMU","Armoor","ARMUR","armoor","","10","Armoor, Nizamabad Dist., Pin- 503224, Telangana","ARMU:0,MRTD:16,","2","18.78067","78.31117","2","0","1588094787"
"MIDP","Mamidipalli","MAMIDIPALLI","","","10","Nizamabad-Jagtial-Mancherial Road, Mamidipalli, Nizamabad Dist., Pin- 503003, Telangana","MIDP:0,ARMU:13,NZB:16,JKM:22,","2","18.74611","78.19222","2","0","1568152437"
"KKMP","Katlakunta Medipally","KATLAKUNTA MEDI","","","10","Medipally - Katlakunta Rd, Jagtial District, Pin- 505453, Telangana","KKMP:0,LPJL:8,KRLA:13,NPML:18,MTPI:21,","2","18.81759","78.82459","2","0","0"
"KRLA","Koratla","KORATLA","koratla","","10","Korutla Station Road, Korutla, Jagtial District, Pin- 505326, Telangana","KRLA:0,MTPI:8,LPJL:21,","2","18.83584","78.71022","2","0","1588184154"
"MTPI","Metpally","METPALLI","","","10","Metpally, Jagtial District, Pin- 505325, Telangana","MTPI:0,KRLA:8,MRTD:21,","2","18.85463","78.63813","2","0","0"
"KYN-ELS","Kalyan Electric Loco Shed","","","","1","Kalyan Electric Loco Shed, Valdhuni, Kalyan, Maharashtra 421002, Maharashtra","KYN-ELS:0,KYN:1,DI:6,KOPR:7,DDCL:7,DCTL:8,UBCN:10,DTVL:10,DIVA:12,BUD:13,MBQ:14,BIRD:15,NIIJ:15,TNA:19,KLVA:19,KHBV:23,TPND:24,","12","19.239425","73.14394","0","8","0"
